country_code,date,likes,place_full_name,place_name,place_type,retweets,text,verified,Sentiment Label,city,state_id,state_name,county_name,lat,lng,round_date
US,2021-05-14 15:38:36,0.0,"Lansing, IL",Lansing,city,0.0,make some bread ve heard that exercise helps get the vaccine moving around and your symptoms will be lighter,0.0,1,Lansing,IL,Illinois,Cook,41.5648,-87.5462,2021-05-14 15:00:00
US,2021-05-14 15:38:28,1.0,"Swissvale, PA",Swissvale,city,0.0,reminder if you came to swissvale vaccine day on may 1 do not forget to come get your second pfizer shot on may 2,0.0,1,Swissvale,PA,Pennsylvania,Allegheny,40.4207,-79.8858,2021-05-14 15:00:00
US,2021-05-14 15:38:20,2.0,"Fort Lauderdale, FL",Fort Lauderdale,city,0.0,the crazy thing is with good vaccine sound policies based on facts you don,0.0,1,Fort Lauderdale,FL,Florida,Broward,26.1412,-80.1464,2021-05-14 15:00:00
US,2021-05-14 15:37:51,0.0,"Hudson Oaks, TX",Hudson Oaks,city,0.0,provide the vaccine in an open setting at bet you ll get another 30 of the country,0.0,1,Hudson Oaks,TX,Texas,Parker,32.7508,-97.6999,2021-05-14 15:00:00
US,2021-05-14 15:37:32,6.0,"Culver City, CA",Culver City,city,0.0,got the second dose fully moderna d,0.0,1,Culver City,CA,California,Los Angeles,34.0058,-118.3968,2021-05-14 15:00:00
US,2021-05-14 15:37:26,0.0,"Cypress, CA",Cypress,city,0.0,the blood of jesus is my vaccine,0.0,1,Cypress,CA,California,Orange,33.8171,-118.0386,2021-05-14 15:00:00
US,2021-05-14 15:37:04,1.0,"Port St Lucie, FL",Port St Lucie,city,1.0,haha theres me talking about immunity and then husband gets covid before my second shot and my covid tests have to,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:37:02,1.0,"Morrilton, AR",Morrilton,city,0.0,got ya do still need to get the vaccine but m more in dislike of government tricking it peop,0.0,0,Morrilton,AR,Arkansas,Conway,35.1558,-92.7387,2021-05-14 15:00:00
US,2021-05-14 15:36:42,0.0,"Pittsburgh, PA",Pittsburgh,city,0.0,this doesn make any sense where the science fauci guess your heated confrontation with,0.0,0,Pittsburgh,PA,Pennsylvania,Allegheny,40.4396,-79.9762,2021-05-14 15:00:00
US,2021-05-14 15:36:40,4.0,"San Antonio, TX",San Antonio,city,0.0,just got my first rona vaccine and already feel my third arm growing,0.0,1,San Antonio,TX,Texas,Bexar,29.4658,-98.5253,2021-05-14 15:00:00
US,2021-05-14 15:36:34,4.0,"St Petersburg, FL",St Petersburg,city,0.0,not sure we weren allowed down there because we re disgusting covid riddled reporters,1.0,0,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:36:21,7.0,"Queens, NY",Queens,city,2.0,that almost 1 000 new yorkers still dying from covid19 month right now and yes vaccines have helped get thi,0.0,1,Queens,NY,New York,Queens,40.7498,-73.7976,2021-05-14 15:00:00
US,2021-05-14 15:35:55,1.0,"Brooklyn, NY",Brooklyn,city,0.0,should athletes who get covid while getting the vaccine ex gleybar torres and have to miss time get,0.0,0,Brooklyn,NY,New York,Kings,40.6501,-73.9496,2021-05-14 15:00:00
US,2021-05-14 15:35:14,0.0,"Atlanta, GA",Atlanta,city,0.0,which shot the pfizer right,0.0,1,Atlanta,GA,Georgia,Fulton,33.7627,-84.4224,2021-05-14 15:00:00
US,2021-05-14 15:34:57,6.0,"Maryville, TN",Maryville,city,2.0,if and when the fda fully approves the vaccine establishments can and will start mandating the covid vaccination,0.0,1,Maryville,TN,Tennessee,Blount,35.7468,-83.9789,2021-05-14 15:00:00
US,2021-05-14 15:34:47,0.0,"Newberry, SC",Newberry,city,0.0,interested in job in newberry sc this could be great fit click the link in our bio to apply pharmacy techni,0.0,1,Newberry,SC,South Carolina,Newberry,34.2812,-81.601,2021-05-14 15:00:00
US,2021-05-14 15:34:47,1.0,"Enterprise, NV",Enterprise,city,0.0,at least for the foreseeable future guess we ll have to rely on herd immu,0.0,1,Enterprise,NV,Nevada,Clark,36.0164,-115.2208,2021-05-14 15:00:00
US,2021-05-14 15:34:26,11.0,"Brooklyn Park, MN",Brooklyn Park,city,0.0,moderna vaccine step one get,0.0,1,Brooklyn Park,MN,Minnesota,Hennepin,45.1112,-93.3505,2021-05-14 15:00:00
US,2021-05-14 15:33:21,0.0,"Tucson, AZ",Tucson,city,0.0,glad got my vaccine only have very few important places to go plan it out well and go weak as kitten,0.0,1,Tucson,AZ,Arizona,Pima,32.1545,-110.8782,2021-05-14 15:00:00
US,2021-05-14 15:31:54,0.0,"Washington, DC",Washington,city,0.0,can somebody explain the logic 45 gets credit for the vaccine which the people in the 45 cult then don take,0.0,1,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,2021-05-14 15:00:00
US,2021-05-14 15:31:38,0.0,"Grand Junction, CO",Grand Junction,city,0.0,yippee and you say they was the trump admin dumbs lied to us you lied trump lied the gop l,0.0,0,Grand Junction,CO,Colorado,Mesa,39.0876,-108.5673,2021-05-14 15:00:00
US,2021-05-14 15:31:37,65.0,"Davis, CA",Davis,city,8.0,vaccine reality disclosure am an emergency doc please get your covid vax not for me was happy to get mine a,0.0,1,Davis,CA,California,Yolo,38.5552,-121.7365,2021-05-14 15:00:00
US,2021-05-14 15:30:17,0.0,"Modesto, CA",Modesto,city,0.0,people will literally do anything to get healthy and stay alive besides eat better and exercise ho,0.0,1,Modesto,CA,California,Stanislaus,37.6374,-121.0028,2021-05-14 15:00:00
US,2021-05-14 15:30:10,1.0,"Chicago, IL",Chicago,city,0.0,wtf happened to your mentions on this tweet so many anti vaxxers that have to proclaim to someone,0.0,0,Chicago,IL,Illinois,Cook,41.8373,-87.6862,2021-05-14 15:00:00
US,2021-05-14 15:29:41,0.0,"Summit Park, UT",Summit Park,city,0.0,there a faction deliberately ignoring that if you are vaccinated and around the unvaccinated they are extremely u,0.0,0,Summit Park,UT,Utah,Summit,40.7432,-111.5814,2021-05-14 15:00:00
US,2021-05-14 15:28:43,0.0,"Reidsville, NC",Reidsville,city,0.0,interested in job in reidsville nc this could be great fit,1.0,1,Reidsville,NC,North Carolina,Rockingham,36.3377,-79.6727,2021-05-14 15:00:00
US,2021-05-14 15:28:40,1.0,"Colorado Springs, CO",Colorado Springs,city,0.0,bruh this feels like covid all over again for me no bullshit,0.0,0,Colorado Springs,CO,Colorado,El Paso,38.8674,-104.7606,2021-05-14 15:00:00
US,2021-05-14 15:28:21,0.0,"San Francisco, CA",San Francisco,city,0.0,leader of fireflies made sacrifices joel does not want to sacrifice ellie nowhere is it stated,0.0,0,San Francisco,CA,California,San Francisco,37.7562,-122.443,2021-05-14 15:00:00
US,2021-05-14 15:28:17,11.0,"Uxbridge, MA",Uxbridge,city,0.0,had my second covid shot yesterday and damn is it kicking my butt today,0.0,0,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:28:14,0.0,"Kendall, FL",Kendall,city,0.0,covid issues,0.0,1,Kendall,FL,Florida,Miami-Dade,25.6697,-80.3556,2021-05-14 15:00:00
US,2021-05-14 15:27:29,8.0,"Washington, DC",Washington,city,1.0,yes worked at federal level with cdc when in clinton admin cdc notoriously slow to change course but in this situ,0.0,1,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,2021-05-14 15:00:00
US,2021-05-14 15:27:09,1.0,"Ames, IA",Ames,city,0.0,these are the scores ve shot since returning from covid and m not entirely feeling great physically y,0.0,0,Ames,IA,Iowa,Story,42.0259,-93.6215,2021-05-14 15:00:00
US,2021-05-14 15:27:02,24.0,"Sarasota, FL",Sarasota,city,9.0,they really pressured folks to get vaccine and now the world bouta open back up regardless you got it or not somebody need to be sued,0.0,0,Sarasota,FL,Florida,Sarasota,27.3386,-82.5431,2021-05-14 15:00:00
US,2021-05-14 15:26:41,0.0,"Nashville, TN",Nashville,city,0.0,please read up on viralogy and then get back to us for smart guy you sure have dopey opinons on covid,0.0,1,Nashville,TN,Tennessee,Davidson,36.1715,-86.7843,2021-05-14 15:00:00
US,2021-05-14 15:26:35,5.0,"Boston, MA",Boston,city,0.0,without mask 5g microchip vaccines are so liberating,0.0,1,Boston,MA,Massachusetts,Suffolk,42.3188,-71.0846,2021-05-14 15:00:00
US,2021-05-14 15:26:22,0.0,"Mountain Brook, AL",Mountain Brook,city,0.0,i just answering the question as to what hear people saying about why they are co,1.0,1,Mountain Brook,AL,Alabama,Jefferson,33.4871,-86.74,2021-05-14 15:00:00
US,2021-05-14 15:26:18,31.0,"Doral, FL",Doral,city,3.0,i am cancer survivor covid survivor fully vaccinated and am still wearing my mask in public if asked to do s,0.0,1,Doral,FL,Florida,Miami-Dade,25.8151,-80.3565,2021-05-14 15:00:00
US,2021-05-14 15:26:10,6.0,"Chicago, IL",Chicago,city,0.0,and it on us the left organized labor etc to not let back to normal mean forgetting how many lives have bee,0.0,1,Chicago,IL,Illinois,Cook,41.8373,-87.6862,2021-05-14 15:00:00
US,2021-05-14 15:26:09,6.0,"Chicago, IL",Chicago,city,0.0,institutions with power to accelerate vaccinations so that we all can all take part in the sigh of relief that so m,0.0,1,Chicago,IL,Illinois,Cook,41.8373,-87.6862,2021-05-14 15:00:00
US,2021-05-14 15:25:18,0.0,"Niskayuna, NY",Niskayuna,city,0.0,more research than these guys doubt,0.0,0,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:25:12,2.0,"Walnut Creek, CA",Walnut Creek,city,1.0,i am going to continue the same precautions have been until every member of my household is fu,0.0,0,Walnut Creek,CA,California,Contra Costa,37.9024,-122.0398,2021-05-14 15:00:00
US,2021-05-14 15:25:10,114.0,"Gardena, CA",Gardena,city,12.0,leftists are saying that they re gonna keep wearing masks so people don think that they re republican and repub,0.0,1,Gardena,CA,California,Los Angeles,33.8944,-118.3073,2021-05-14 15:00:00
US,2021-05-14 15:24:39,23.0,"Manhattan, NY",Manhattan,city,5.0,a first event at the since covid 19 amp who doesn mean to h,1.0,1,Manhattan,NY,New York,New York,40.7834,-73.9662,2021-05-14 15:00:00
US,2021-05-14 15:24:26,0.0,"Wichita, KS",Wichita,city,0.0,if you re looking for work in ks check out this job,0.0,1,Wichita,KS,Kansas,Sedgwick,37.6896,-97.3442,2021-05-14 15:00:00
US,2021-05-14 15:24:02,0.0,"Columbus, OH",Columbus,city,0.0,we will all be such better humans post covid scratch that,0.0,1,Columbus,OH,Ohio,Franklin,39.9862,-82.985,2021-05-14 15:00:00
US,2021-05-14 15:23:39,1.0,"Washington, DC",Washington,city,0.0,and unvaxxed folx just gonna be out here passing covid to each other because these are the folx who have never take,0.0,1,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,2021-05-14 15:00:00
US,2021-05-14 15:23:29,24.0,"Manhattan, NY",Manhattan,city,6.0,the arts have taken massive hit from covid and that only been worse for indie theater orgs artists,1.0,0,Manhattan,NY,New York,New York,40.7834,-73.9662,2021-05-14 15:00:00
US,2021-05-14 15:22:59,0.0,"Indianapolis, IN",Indianapolis,city,0.0,tell the families of over 500k this virus is political certain they ll disagree,0.0,0,Indianapolis,IN,Indiana,Marion,39.7771,-86.1458,2021-05-14 15:00:00
US,2021-05-14 15:22:42,1.0,"Sinking Spring, PA",Sinking Spring,city,0.0,if you get the vaccine in ohio you get entered into 1 million lottery if that doesn scream agenda idk what does,0.0,0,Sinking Spring,PA,Pennsylvania,Berks,40.3241,-76.0236,2021-05-14 15:00:00
US,2021-05-14 15:22:16,19.0,"Valparaiso, IN",Valparaiso,city,1.0,the cdc says it ok to exclude people who refuse to get the vaccine,0.0,0,Valparaiso,IN,Indiana,Porter,41.4782,-87.0507,2021-05-14 15:00:00
US,2021-05-14 15:22:15,2.0,"Walnut Creek, CA",Walnut Creek,city,1.0,roughly 20 of the population of the us in under 16 years old if 70 85 is the number for herd,0.0,1,Walnut Creek,CA,California,Contra Costa,37.9024,-122.0398,2021-05-14 15:00:00
US,2021-05-14 15:22:11,0.0,"Federal Way, WA",Federal Way,city,0.0,so was the small pox and spanish fly vaccine chicken poc was given to ki,0.0,1,Federal Way,WA,Washington,King,47.3091,-122.3358,2021-05-14 15:00:00
US,2021-05-14 15:21:59,2.0,"Homestead, FL",Homestead,city,1.0,despite over representation in frontline work people of color including are lagging in,0.0,0,Homestead,FL,Florida,Miami-Dade,25.4665,-80.4472,2021-05-14 15:00:00
US,2021-05-14 15:21:32,2.0,"Shiloh, IL",Shiloh,city,0.0,these are guidelines not rules you have to take the info given to you amp make the choices that make sense to you b,0.0,1,Shiloh,IL,Illinois,St. Clair,38.5534,-89.916,2021-05-14 15:00:00
US,2021-05-14 15:21:26,0.0,"Raleigh, NC",Raleigh,city,0.0,i was excited about getting the vaccine until remembered that hate shots,0.0,0,Raleigh,NC,North Carolina,Wake,35.8325,-78.6435,2021-05-14 15:00:00
US,2021-05-14 15:21:21,1.0,"Troy, MI",Troy,city,1.0,what difference year makes from talking about injecting bleach to what our colleague tim miller calls hot joe s,0.0,1,Troy,MI,Michigan,Oakland,42.5818,-83.1457,2021-05-14 15:00:00
US,2021-05-14 15:21:11,5.0,"Mobile, AL",Mobile,city,0.0,got my second dose,0.0,1,Mobile,AL,Alabama,Mobile,30.6783,-88.1162,2021-05-14 15:00:00
US,2021-05-14 15:21:04,7.0,"North Wildwood, NJ",North Wildwood,city,0.0,for the record the 2nd shot lays you out folks weren exaggerating,0.0,0,North Wildwood,NJ,New Jersey,Cape May,39.0047,-74.799,2021-05-14 15:00:00
US,2021-05-14 15:20:58,2.0,"Los Angeles, CA",Los Angeles,city,0.0,like m pretty much on the pragmatic side of this 3 months from now everyone who is going to get vaccin,1.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:20:50,0.0,"North Olmsted, OH",North Olmsted,city,0.0,unmaskednow we can hear truth vaccines work but another virus is still here it masks the truth it steals amp stea,0.0,1,North Olmsted,OH,Ohio,Cuyahoga,41.415,-81.919,2021-05-14 15:00:00
US,2021-05-14 15:20:15,0.0,"Modesto, CA",Modesto,city,0.0,yes but you have the choice to take care of yourself or not freedom to do what you choose regardle,0.0,1,Modesto,CA,California,Stanislaus,37.6374,-121.0028,2021-05-14 15:00:00
US,2021-05-14 15:19:35,0.0,"Schertz, TX",Schertz,city,0.0,this job might be great fit for you covid 19 vaccine support pharmacy technician tx,0.0,1,Schertz,TX,Texas,Guadalupe,29.5649,-98.2537,2021-05-14 15:00:00
US,2021-05-14 15:19:30,0.0,"San Francisco, CA",San Francisco,city,0.0,um not wearing seatbelt while driving is against the law and you,0.0,1,San Francisco,CA,California,San Francisco,37.7562,-122.443,2021-05-14 15:00:00
US,2021-05-14 15:18:28,2.0,"Albany, OR",Albany,city,0.0,my last concert before covid was trippie and he grabbed my hand and stared into my soul that the only way ve ma,0.0,1,Albany,OR,Oregon,Linn,44.6274,-123.0966,2021-05-14 15:00:00
US,2021-05-14 15:18:26,0.0,"Brentwood, TN",Brentwood,city,0.0,i love amp but this is horrible the are now creating vaccinated sections this is segregation t,0.0,1,Brentwood,TN,Tennessee,Williamson,35.9918,-86.7758,2021-05-14 15:00:00
US,2021-05-14 15:18:24,0.0,"Clifton, NJ",Clifton,city,0.0,keeping my eye on my boyfriend after he received his second moderna vaccine he woke up with some m,0.0,1,Clifton,NJ,New Jersey,Passaic,40.8631,-74.1575,2021-05-14 15:00:00
US,2021-05-14 15:17:41,3.0,"Louisville, KY",Louisville,city,0.0,hurstbourne to provide insight and answer questions about vaccine safety efficacy and hesitancy the importance o,0.0,1,Louisville,KY,Kentucky,Jefferson,38.1663,-85.6485,2021-05-14 15:00:00
US,2021-05-14 15:17:14,0.0,"Roswell, NM",Roswell,city,0.0,covid itself has been around for centuries look it up this form yes was in china and transf,0.0,1,Roswell,NM,New Mexico,Chaves,33.373,-104.5294,2021-05-14 15:00:00
US,2021-05-14 15:16:54,2.0,"Los Angeles, CA",Los Angeles,city,0.0,i agree it should be mandatory the people playing politics with it are ridiculous but you can get the,1.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:16:34,0.0,"Chandler, AZ",Chandler,city,0.0,thanks to covid ve completely lost any passion for my job just want my fucking license back so can keep my,0.0,1,Chandler,AZ,Arizona,Maricopa,33.2826,-111.8516,2021-05-14 15:00:00
US,2021-05-14 15:16:32,0.0,"Toledo, OH",Toledo,city,0.0,cbs news cdc updates guidance says fully vaccinated people can go maskless in most settings via,0.0,1,Toledo,OH,Ohio,Lucas,41.6639,-83.5822,2021-05-14 15:00:00
US,2021-05-14 15:16:13,1.0,"Charlotte, NC",Charlotte,city,0.0,no one ever said it was 100 effective of not getting covid not trying to sound the a,0.0,1,Charlotte,NC,North Carolina,Mecklenburg,35.208,-80.8304,2021-05-14 15:00:00
US,2021-05-14 15:16:09,5.0,"St Matthews, KY",St Matthews,city,1.0,the uofl vaccine clinic at cardinal stadium is only offering amp since they are closing it down brook st still off,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:16:05,2.0,"Fort Collins, CO",Fort Collins,city,0.0,preventing the likelihood of spread preventing incubation,0.0,0,Fort Collins,CO,Colorado,Larimer,40.5478,-105.0656,2021-05-14 15:00:00
US,2021-05-14 15:16:01,1.0,"Hancock, MI",Hancock,city,0.0,things don see talked about enough is that the vaccine may not be effective for immunocompromised people vacci,0.0,0,Hancock,MI,Michigan,Houghton,47.1355,-88.5987,2021-05-14 15:00:00
US,2021-05-14 15:15:12,0.0,"Ames, IA",Ames,city,0.0,try doing it after recovering from covid too lol,0.0,1,Ames,IA,Iowa,Story,42.0259,-93.6215,2021-05-14 15:00:00
US,2021-05-14 15:14:58,10.0,"South St Paul, MN",South St Paul,city,0.0,the vaccine is not an eradication it doesn prevent you from getting the virus that not how they work how is,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:14:46,1.0,"Grand Blanc, MI",Grand Blanc,city,0.0,the tweet was about blind party loyalty it has nothing to do with vaccine j,0.0,1,Grand Blanc,MI,Michigan,Genesee,42.9258,-83.6181,2021-05-14 15:00:00
US,2021-05-14 15:14:41,3.0,"Linton Hall, VA",Linton Hall,city,0.0,the honor system didn work while was in high school so it surely won work when it comes to the vaccine,0.0,1,Linton Hall,VA,Virginia,Prince William,38.7551,-77.575,2021-05-14 15:00:00
US,2021-05-14 15:14:34,3.0,"Highland, NY",Highland,city,1.0,people isn throwing those who disagree with you on lockdowns in prison violation of their civil liberties me,0.0,0,Highland,NY,New York,Ulster,41.7179,-73.9646,2021-05-14 15:00:00
US,2021-05-14 15:14:16,6.0,"Los Angeles, CA",Los Angeles,city,0.0,oh my god my boss said they were getting their first vaccine yesterday and was like maybe they ll take sick day,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:14:13,3.0,"Kernersville, NC",Kernersville,city,0.0,i have friends who didn die,1.0,0,Kernersville,NC,North Carolina,Forsyth,36.1066,-80.0844,2021-05-14 15:00:00
US,2021-05-14 15:13:45,0.0,"Gary, IN",Gary,city,0.0,1st post covid performance with my pops and the damn right blues band hard rock casino northern,0.0,0,Gary,IN,Indiana,Lake,41.5906,-87.3472,2021-05-14 15:00:00
US,2021-05-14 15:13:39,2.0,"Houston, TX",Houston,city,1.0,i ve come to accept the fact that we can change people unless if they do the change themselves goodluck,0.0,1,Houston,TX,Texas,Harris,29.7863,-95.3889,2021-05-14 15:00:00
US,2021-05-14 15:13:08,26.0,"Washington, DC",Washington,city,20.0,if you re reading this and you re not vaccinated there are very short wait times at our free no appointment no,1.0,0,Washington,DC,District of Columbia,District of Columbia,38.9047,-77.0163,2021-05-14 15:00:00
US,2021-05-14 15:13:06,5.0,"Fort Collins, CO",Fort Collins,city,0.0,what you posted isn remotely true for all people in fact what you re saying is true for on avera,0.0,1,Fort Collins,CO,Colorado,Larimer,40.5478,-105.0656,2021-05-14 15:00:00
US,2021-05-14 15:13:04,3.0,"Los Angeles, CA",Los Angeles,city,0.0,covid fundraiser and resource list from members working around our globe,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:13:01,1.0,"Largo, FL",Largo,city,0.0,hey folks got some good news m getting my first dosage of the vaccine,0.0,1,Largo,FL,Florida,Pinellas,27.9088,-82.7711,2021-05-14 15:00:00
US,2021-05-14 15:12:58,1.0,"Indianapolis, IN",Indianapolis,city,0.0,god is the universe amp sent thru educated ppl vaccine 2 help with,0.0,1,Indianapolis,IN,Indiana,Marion,39.7771,-86.1458,2021-05-14 15:00:00
US,2021-05-14 15:12:47,0.0,"Clifton, NJ",Clifton,city,0.0,why wear mask because even with the vaccines when your exposed to people outside your pod you risk being exposed,0.0,0,Clifton,NJ,New Jersey,Passaic,40.8631,-74.1575,2021-05-14 15:00:00
US,2021-05-14 15:12:46,1.0,"Hershey, PA",Hershey,city,0.0,it really is don think it was fair of the cdc to make that call until all age groups were able to get the vaccine,0.0,1,Hershey,PA,Pennsylvania,Dauphin,40.2806,-76.6458,2021-05-14 15:00:00
US,2021-05-14 15:12:37,0.0,"Gainesville, FL",Gainesville,city,0.0,well may there is story out about the yankees getting covid cases after all were vaccinated we will see,0.0,1,Gainesville,FL,Florida,Alachua,29.6804,-82.3458,2021-05-14 15:00:00
US,2021-05-14 15:12:31,1.0,"Berkeley, CA",Berkeley,city,0.0,the vaccine works against it you can still get sick but studies show it is effective against hospitalization and death,1.0,0,Berkeley,CA,California,Alameda,37.8723,-122.276,2021-05-14 15:00:00
US,2021-05-14 15:12:17,1.0,"Los Angeles, CA",Los Angeles,city,0.0,you re talking about 3 months from now though those rates will continue to fall as more and more get v,1.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:12:04,3.0,"Plant City, FL",Plant City,city,0.0,the recent cdc covid guidelines pertaining to masks and vaccines has provided some of the most entertaining online,0.0,1,Plant City,FL,Florida,Hillsborough,28.014,-82.1201,2021-05-14 15:00:00
US,2021-05-14 15:10:57,0.0,"Oakland, CA",Oakland,city,0.0,your model data seem to presume stable r₀ that will limit the number of kids who get covid and then,0.0,1,Oakland,CA,California,Alameda,37.7903,-122.2165,2021-05-14 15:00:00
US,2021-05-14 15:10:47,30.0,"Los Angeles, CA",Los Angeles,city,5.0,disgraced twice impeached one term ex president trump has put out statement begging to be given credit for the,1.0,0,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:10:42,1.0,"Castro Valley, CA",Castro Valley,city,0.0,there at least one facility making fake vaccine cards for those who don want the vaccine,0.0,0,Castro Valley,CA,California,Alameda,37.7091,-122.0631,2021-05-14 15:00:00
US,2021-05-14 15:10:28,0.0,"Strongsville, OH",Strongsville,city,0.0,any chance covid vaccines will be offered for 12 15 kids at school like the 16 and up,0.0,1,Strongsville,OH,Ohio,Cuyahoga,41.3128,-81.8313,2021-05-14 15:00:00
US,2021-05-14 15:10:12,36.0,"Glastonbury, CT",Glastonbury,city,1.0,tried to get kid1 shot now she eligible walk in vaccine clinic in manchester ct had line with hundreds of cars that good to see,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:10:02,0.0,"Bowling Green, KY",Bowling Green,city,0.0,well great that means that he ll likely never set foot on campus thanks covid 19,0.0,1,Bowling Green,KY,Kentucky,Warren,36.9719,-86.4373,2021-05-14 15:00:00
US,2021-05-14 15:09:37,0.0,"Houston, TX",Houston,city,0.0,so my dad had covid while do find this serious have to laugh this is the same man that told me last summer af,0.0,1,Houston,TX,Texas,Harris,29.7863,-95.3889,2021-05-14 15:00:00
US,2021-05-14 15:09:02,8.0,"Shoreline, WA",Shoreline,city,0.0,if you re planning on following the new cdc guidelines and have kids please don take them places unmasked they,0.0,1,Shoreline,WA,Washington,King,47.7564,-122.3426,2021-05-14 15:00:00
US,2021-05-14 15:08:58,4.0,"Irving, TX",Irving,city,0.0,it been 1 year since you passed brother it will always be fuck covid love and miss you big bro oh and ps,0.0,0,Irving,TX,Texas,Dallas,32.8584,-96.9702,2021-05-14 15:00:00
US,2021-05-14 15:08:43,0.0,"San Francisco, CA",San Francisco,city,0.0,except that everyone in the us wasn diagnosed with covid o,0.0,1,San Francisco,CA,California,San Francisco,37.7562,-122.443,2021-05-14 15:00:00
US,2021-05-14 15:08:35,0.0,"Webster, NY",Webster,city,0.0,yeah like preventing covid 19 why would anyone rationalize it out,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:08:23,0.0,"Wayne, MI",Wayne,city,0.0,because you give false sense that the vaccine does not work why get vaccine and still,0.0,1,Wayne,MI,Michigan,Wayne,42.2774,-83.3877,2021-05-14 15:00:00
US,2021-05-14 15:08:17,0.0,"Philadelphia, PA",Philadelphia,city,0.0,no one ever said that getting the vaccine would stop you from catching ever,0.0,0,Philadelphia,PA,Pennsylvania,Philadelphia,40.0077,-75.1339,2021-05-14 15:00:00
US,2021-05-14 15:07:18,0.0,"San Diego, CA",San Diego,city,0.0,it ll be approved by the time school opens next year,0.0,1,San Diego,CA,California,San Diego,32.8312,-117.1225,2021-05-14 15:00:00
US,2021-05-14 15:06:58,1.0,"Highland, NY",Highland,city,0.0,what if instead of vaccine passports we just put these people in jail,0.0,1,Highland,NY,New York,Ulster,41.7179,-73.9646,2021-05-14 15:00:00
US,2021-05-14 15:06:19,0.0,"Webster, NY",Webster,city,0.0,they like getting covid 19 or do like idea of them getting sick,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:06:18,0.0,"Miami, FL",Miami,city,0.0,covid forced us to move our honeymoon 4 times and we are finally able to go,0.0,0,Miami,FL,Florida,Miami-Dade,25.7839,-80.2102,2021-05-14 15:00:00
US,2021-05-14 15:06:14,1.0,"Sandusky, OH",Sandusky,city,0.0,vulnerable to covid get vaccine and sit down in your cell,0.0,0,Sandusky,OH,Ohio,Erie,41.4437,-82.7149,2021-05-14 15:00:00
US,2021-05-14 15:06:08,0.0,"Minneapolis, MN",Minneapolis,city,0.0,the efficacy reflects 95 reduction from having no vaccine according to all epidemiologists and virologist,0.0,0,Minneapolis,MN,Minnesota,Hennepin,44.9635,-93.2678,2021-05-14 15:00:00
US,2021-05-14 15:05:59,1.0,"Latham, NY",Latham,city,0.0,common gop tactic how many republican congressmen voted against covid relief are touti,0.0,1,,,,,,,2021-05-14 15:00:00
US,2021-05-14 15:05:57,0.0,"Los Angeles, CA",Los Angeles,city,0.0,i pretty sure those vaccine cards are required to getting into sporting events and concerts and flights,0.0,1,Los Angeles,CA,California,Los Angeles,34.1139,-118.4068,2021-05-14 15:00:00
US,2021-05-14 15:05:31,0.0,"Cleveland, OH",Cleveland,city,0.0,new guidelines from the cdc state fully vaccinated people can finally put the mask wearing to rest in most circum,0.0,1,Cleveland,OH,Ohio,Cuyahoga,41.4767,-81.6804,2021-05-14 15:00:00
US,2021-05-14 15:04:56,12.0,"Bronx, NY",Bronx,city,0.0,covid has made be feeling so hyper aware of my health that sometimes hangover from night out friends be havin,0.0,1,Bronx,NY,New York,Bronx,40.8501,-73.8662,2021-05-14 15:00:00
US,2021-05-14 15:03:02,0.0,"Richmond, VA",Richmond,city,0.0,parents also have to model good mask behavior for our littles who aren eligible to get vaccine y,0.0,1,Richmond,VA,Virginia,Richmond,37.5295,-77.4756,2021-05-14 15:00:00
US,2021-05-14 15:02:30,3.0,"Las Vegas, NV",Las Vegas,city,1.0,if you return your puppy because covid restrictions lift just don ever own any animal or even have children als,0.0,1,Las Vegas,NV,Nevada,Clark,36.2333,-115.2654,2021-05-14 15:00:00
US,2021-05-14 15:02:15,0.0,"Atlantic City, NJ",Atlantic City,city,0.0,atlantic city october 2019 right before covid 19 started different world we live in today,0.0,1,Atlantic City,NJ,New Jersey,Atlantic,39.3797,-74.4527,2021-05-14 15:00:00
